TICKER,PER,Date,TIME,Open,High,Low,Close,Total Trade Quantity,Turnover (Lacs)
ddam-D1,D1,20140422,000000,751,751,750,750,581,0
ddam-D1,D1,20140423,000000,694,727,694,727,3894,0
ddam-D1,D1,20140426,000000,724,724,718,724,54550,0
ddam-D1,D1,20140427,000000,703,703,694,694,55268,0
ddam-D1,D1,20140428,000000,705,705,676,676,19882,0
ddam-D1,D1,20140429,000000,667,681,667,667,38314,0
ddam-D1,D1,20140430,000000,652,653,652,652,20453,0
ddam-D1,D1,20140503,000000,652,664,652,655,19631,0
ddam-D1,D1,20140504,000000,656,658,637,658,33229,0
ddam-D1,D1,20140505,000000,635,670,635,664,19127,0
ddam-D1,D1,20140506,000000,646,679,646,679,4305,0
ddam-D1,D1,20140507,000000,664,664,637,646,21829,0
ddam-D1,D1,20140510,000000,641,664,641,654,1784,0
ddam-D1,D1,20140511,000000,661,683,658,676,18505,0
ddam-D1,D1,20140512,000000,678,683,664,681,5670,0
ddam-D1,D1,20140514,000000,639,678,639,658,8152,0
ddam-D1,D1,20140517,000000,636,675,636,664,16540,0
ddam-D1,D1,20140518,000000,630,657,629,649,60581,0
ddam-D1,D1,20140519,000000,622,625,610,625,12143,0
ddam-D1,D1,20140526,000000,653,653,653,653,59773,0
ddam-D1,D1,20140528,000000,678,678,655,662,25682,0
ddam-D1,D1,20140531,000000,634,686,634,686,49598,0
ddam-D1,D1,20140601,000000,708,710,668,701,33454,0
ddam-D1,D1,20140602,000000,662,675,655,655,12535,0
ddam-D1,D1,20140603,000000,665,672,665,672,6491,0
ddam-D1,D1,20140607,000000,675,675,672,672,7630,0
ddam-D1,D1,20140608,000000,672,672,672,672,1523,0
ddam-D1,D1,20140609,000000,678,678,648,677,5318,0
ddam-D1,D1,20140610,000000,648,648,647,647,4361,0
ddam-D1,D1,20140611,000000,645,646,645,645,10995,0
ddam-D1,D1,20140614,000000,639,639,639,639,12320,0
ddam-D1,D1,20140615,000000,639,641,633,633,22163,0
ddam-D1,D1,20140616,000000,628,628,628,628,1000,0
ddam-D1,D1,20140617,000000,628,629,628,629,8972,0
ddam-D1,D1,20140618,000000,668,670,642,670,10725,0
ddam-D1,D1,20140621,000000,675,676,649,655,7205,0
ddam-D1,D1,20140622,000000,675,675,641,675,1050,0
ddam-D1,D1,20140623,000000,675,675,626,632,33565,0
ddam-D1,D1,20140625,000000,640,640,640,640,200,0
ddam-D1,D1,20140628,000000,640,640,614,614,9745,0
ddam-D1,D1,20140629,000000,610,610,610,610,6133,0
ddam-D1,D1,20140630,000000,607,607,607,607,36795,0
ddam-D1,D1,20140701,000000,591,638,591,638,23627,0
ddam-D1,D1,20140702,000000,601,601,601,601,81,0
ddam-D1,D1,20140705,000000,638,641,637,641,8031,0
ddam-D1,D1,20140706,000000,601,628,601,614,13568,0
ddam-D1,D1,20140708,000000,646,647,646,647,23745,0
ddam-D1,D1,20140709,000000,658,658,636,636,8100,0
ddam-D1,D1,20140712,000000,641,641,635,635,5200,0
ddam-D1,D1,20140713,000000,637,655,637,641,14276,0
ddam-D1,D1,20140714,000000,628,638,628,637,20350,0
ddam-D1,D1,20140715,000000,611,652,611,635,15513,0
ddam-D1,D1,20140716,000000,655,655,635,638,2415,0
ddam-D1,D1,20140720,000000,614,656,614,656,9272,0
ddam-D1,D1,20140721,000000,660,660,660,660,5737,0
ddam-D1,D1,20140722,000000,662,662,662,662,571,0
ddam-D1,D1,20140723,000000,663,663,663,663,946,0
ddam-D1,D1,20140726,000000,663,663,663,663,21317,0
ddam-D1,D1,20140727,000000,673,673,673,673,21835,0
ddam-D1,D1,20140728,000000,683,683,683,683,9391,0
ddam-D1,D1,20140802,000000,687,687,687,687,875,0
ddam-D1,D1,20140804,000000,715,715,715,715,2895,0
ddam-D1,D1,20140805,000000,717,717,717,717,6586,0
ddam-D1,D1,20140806,000000,720,720,720,720,13770,0
ddam-D1,D1,20140809,000000,727,727,727,727,8150,0
ddam-D1,D1,20140810,000000,731,731,731,731,34832,0
ddam-D1,D1,20140811,000000,749,749,749,749,136896,0
ddam-D1,D1,20140812,000000,756,756,745,745,28111,0
ddam-D1,D1,20140813,000000,773,773,732,742,2219,0
ddam-D1,D1,20140816,000000,722,739,722,739,14108,0
ddam-D1,D1,20140817,000000,762,762,729,729,12092,0
ddam-D1,D1,20140818,000000,735,742,726,726,9846,0
ddam-D1,D1,20140819,000000,712,742,712,725,13748,0
ddam-D1,D1,20140820,000000,710,725,710,715,28303,0
ddam-D1,D1,20140823,000000,715,755,715,755,34341,0
ddam-D1,D1,20140824,000000,767,767,767,767,7013,0
ddam-D1,D1,20140825,000000,771,771,771,771,56640,0
ddam-D1,D1,20140826,000000,802,802,781,793,73671,0
ddam-D1,D1,20140827,000000,802,831,783,831,43311,0
ddam-D1,D1,20140830,000000,846,846,826,846,43135,0
ddam-D1,D1,20140831,000000,870,870,846,870,34409,0
ddam-D1,D1,20140901,000000,883,883,858,858,9412,0
ddam-D1,D1,20140902,000000,864,877,836,836,4750,0
ddam-D1,D1,20140903,000000,873,873,839,839,6261,0
ddam-D1,D1,20140906,000000,877,877,834,837,41870,0
ddam-D1,D1,20140915,000000,816,882,816,882,8950,0
ddam-D1,D1,20140916,000000,885,885,885,885,65255,0
ddam-D1,D1,20140917,000000,913,913,913,913,1400,0
ddam-D1,D1,20140920,000000,913,913,913,913,2977,0
ddam-D1,D1,20140921,000000,915,915,915,915,1490,0
ddam-D1,D1,20140922,000000,915,915,915,915,50010,0
ddam-D1,D1,20140923,000000,937,937,937,937,36927,0
ddam-D1,D1,20140924,000000,953,953,953,953,2060,0
ddam-D1,D1,20140927,000000,954,954,954,954,9400,0
ddam-D1,D1,20140928,000000,958,958,958,958,7111,0
ddam-D1,D1,20141001,000000,962,962,962,962,4261,0
ddam-D1,D1,20141004,000000,963,963,963,963,82150,0
ddam-D1,D1,20141006,000000,1001,1001,1001,1001,85055,0
ddam-D1,D1,20141007,000000,1041,1041,1041,1041,85283,0
ddam-D1,D1,20141008,000000,1082,1082,1082,1082,85770,0
ddam-D1,D1,20141011,000000,1169,1216,1125,1144,320973,0
ddam-D1,D1,20141012,000000,1154,1154,1112,1112,32681,0
ddam-D1,D1,20141014,000000,1096,1096,1096,1096,8603,0
ddam-D1,D1,20141015,000000,1091,1133,1091,1106,471181,0
ddam-D1,D1,20141018,000000,1124,1124,1055,1055,94585,0
ddam-D1,D1,20141019,000000,1024,1049,1024,1049,83318,0
ddam-D1,D1,20141020,000000,1062,1065,1062,1065,60361,0
ddam-D1,D1,20141021,000000,1093,1093,1011,1028,60632,0
ddam-D1,D1,20141022,000000,1024,1025,993,1002,54226,0
ddam-D1,D1,20141025,000000,972,976,972,976,41903,0
ddam-D1,D1,20141026,000000,954,956,954,954,18183,0
ddam-D1,D1,20141027,000000,946,946,946,946,14755,0
ddam-D1,D1,20141028,000000,940,992,940,945,132508,0
ddam-D1,D1,20141029,000000,976,976,952,961,12773,0
ddam-D1,D1,20141101,000000,983,983,983,983,82541,0
ddam-D1,D1,20141102,000000,1012,1012,947,972,78883,0
ddam-D1,D1,20141105,000000,975,1014,941,1014,73711,0
ddam-D1,D1,20141108,000000,1018,1039,997,1022,182825,0
ddam-D1,D1,20141109,000000,992,1002,983,987,17394,0
ddam-D1,D1,20141110,000000,982,992,982,984,10687,0
ddam-D1,D1,20141111,000000,982,1012,973,973,24553,0
ddam-D1,D1,20141112,000000,973,980,963,980,40396,0
ddam-D1,D1,20141115,000000,952,953,948,948,23570,0
ddam-D1,D1,20141116,000000,938,956,937,951,47741,0
ddam-D1,D1,20141117,000000,927,945,927,939,17648,0
ddam-D1,D1,20141118,000000,929,942,929,929,5979,0
ddam-D1,D1,20141119,000000,929,936,921,921,9570,0
ddam-D1,D1,20141122,000000,921,936,911,916,25767,0
ddam-D1,D1,20141123,000000,916,958,916,921,17071,0
ddam-D1,D1,20141124,000000,922,946,922,931,8854,0
ddam-D1,D1,20141125,000000,930,930,899,899,23474,0
ddam-D1,D1,20141126,000000,928,936,890,890,17062,0
ddam-D1,D1,20141129,000000,940,940,888,911,75374,0
ddam-D1,D1,20141130,000000,911,911,890,890,30762,0
ddam-D1,D1,20141201,000000,877,877,877,877,10613,0
ddam-D1,D1,20141202,000000,890,890,872,873,13890,0
ddam-D1,D1,20141203,000000,868,871,868,868,6642,0
ddam-D1,D1,20141206,000000,865,866,865,865,18036,0
ddam-D1,D1,20141207,000000,888,888,888,888,2000,0
ddam-D1,D1,20141208,000000,885,890,885,885,18560,0
ddam-D1,D1,20141209,000000,861,862,856,856,45920,0
ddam-D1,D1,20141210,000000,839,840,839,839,14811,0
ddam-D1,D1,20141214,000000,833,833,833,833,1350,0
ddam-D1,D1,20141215,000000,832,832,832,832,5821,0
ddam-D1,D1,20141216,000000,830,833,830,830,2825,0
ddam-D1,D1,20141217,000000,829,829,829,829,123,0
ddam-D1,D1,20141220,000000,829,890,829,890,14727,0
ddam-D1,D1,20141222,000000,832,850,832,845,60139,0
ddam-D1,D1,20141224,000000,846,846,814,832,25781,0
ddam-D1,D1,20141227,000000,810,832,807,832,17495,0
ddam-D1,D1,20141228,000000,850,861,810,815,4858,0
ddam-D1,D1,20141229,000000,802,810,802,802,17242,0
ddam-D1,D1,20141230,000000,796,850,796,840,15408,0
ddam-D1,D1,20141231,000000,830,851,822,846,31736,0
ddam-D1,D1,20150103,000000,825,826,816,816,31167,0
ddam-D1,D1,20150104,000000,817,817,817,817,435,0
ddam-D1,D1,20150105,000000,800,800,796,796,22740,0
ddam-D1,D1,20150106,000000,788,810,788,810,8505,0
ddam-D1,D1,20150107,000000,785,785,785,785,10414,0
ddam-D1,D1,20150110,000000,781,781,781,781,21780,0
ddam-D1,D1,20150111,000000,773,773,773,773,28657,0
ddam-D1,D1,20150112,000000,808,808,808,808,3300,0
ddam-D1,D1,20150113,000000,815,815,815,815,2000,0
ddam-D1,D1,20150114,000000,808,808,778,778,2775,0
ddam-D1,D1,20150117,000000,769,769,769,769,9058,0
ddam-D1,D1,20150118,000000,763,764,761,761,4200,0
ddam-D1,D1,20150119,000000,760,760,759,759,13762,0
ddam-D1,D1,20150120,000000,754,754,754,754,1041,0
ddam-D1,D1,20150121,000000,754,754,754,754,5000,0
ddam-D1,D1,20150124,000000,752,752,752,752,2307,0
ddam-D1,D1,20150125,000000,752,752,752,752,32655,0
ddam-D1,D1,20150126,000000,740,740,740,740,36980,0
ddam-D1,D1,20150127,000000,768,788,727,788,6641,0
ddam-D1,D1,20150128,000000,790,790,750,790,3350,0
ddam-D1,D1,20150131,000000,790,790,789,790,4381,0
ddam-D1,D1,20150201,000000,792,792,791,791,965,0
ddam-D1,D1,20150202,000000,791,791,791,791,700,0
ddam-D1,D1,20150203,000000,739,742,739,742,2504,0
ddam-D1,D1,20150204,000000,749,774,749,759,14893,0
ddam-D1,D1,20150207,000000,744,759,744,759,2575,0
ddam-D1,D1,20150208,000000,749,779,749,759,6473,0
ddam-D1,D1,20150209,000000,749,749,749,749,10240,0
ddam-D1,D1,20150210,000000,749,764,749,750,7070,0
ddam-D1,D1,20150214,000000,749,749,739,744,20904,0
ddam-D1,D1,20150215,000000,740,749,729,729,9488,0
ddam-D1,D1,20150216,000000,725,739,725,729,5050,0
ddam-D1,D1,20150217,000000,739,782,739,752,76325,0
ddam-D1,D1,20150218,000000,765,784,749,749,7156,0
ddam-D1,D1,20150224,000000,785,796,785,786,25758,0
ddam-D1,D1,20150225,000000,785,785,785,785,4000,0
ddam-D1,D1,20150301,000000,794,794,794,794,5997,0
ddam-D1,D1,20150302,000000,794,794,745,779,2099,0
ddam-D1,D1,20150303,000000,784,784,746,749,4431,0
ddam-D1,D1,20150304,000000,759,784,759,784,1245,0
ddam-D1,D1,20150307,000000,745,787,745,759,4662,0
ddam-D1,D1,20150308,000000,759,759,754,759,1700,0
ddam-D1,D1,20150309,000000,754,754,754,754,275,0
ddam-D1,D1,20150310,000000,779,788,779,788,800,0
ddam-D1,D1,20150311,000000,774,774,741,741,9225,0
ddam-D1,D1,20150314,000000,759,787,749,786,6600,0
ddam-D1,D1,20150315,000000,787,787,757,757,8066,0
ddam-D1,D1,20150316,000000,786,786,744,768,6626,0
ddam-D1,D1,20150317,000000,779,779,779,779,129,0
ddam-D1,D1,20150318,000000,745,779,745,754,11523,0
ddam-D1,D1,20150325,000000,749,749,738,738,82974,0
ddam-D1,D1,20150328,000000,739,773,739,773,6210,0
ddam-D1,D1,20150329,000000,772,773,759,769,31794,0
ddam-D1,D1,20150330,000000,786,786,786,786,150,0
ddam-D1,D1,20150331,000000,742,779,742,779,12824,0
ddam-D1,D1,20150404,000000,785,785,785,785,177809,0
ddam-D1,D1,20150405,000000,817,817,817,817,82268,0
ddam-D1,D1,20150406,000000,844,844,801,801,16137,0
ddam-D1,D1,20150407,000000,782,790,781,781,24952,0
ddam-D1,D1,20150408,000000,810,820,810,810,31962,0
ddam-D1,D1,20150411,000000,781,781,774,774,22049,0
ddam-D1,D1,20150413,000000,774,774,764,764,2250,0
ddam-D1,D1,20150414,000000,811,815,810,810,4777,0
ddam-D1,D1,20150415,000000,810,810,800,800,7251,0
ddam-D1,D1,20150418,000000,766,810,766,810,5621,0
ddam-D1,D1,20150419,000000,820,820,820,820,180,0
ddam-D1,D1,20150420,000000,810,810,776,776,8250,0
ddam-D1,D1,20150421,000000,780,810,780,810,2630,0
ddam-D1,D1,20150422,000000,765,810,765,810,21348,0
ddam-D1,D1,20150425,000000,810,831,810,830,36407,0
ddam-D1,D1,20150426,000000,811,830,811,830,5322,0
ddam-D1,D1,20150427,000000,795,811,795,810,8514,0
ddam-D1,D1,20150428,000000,818,818,786,786,9460,0
ddam-D1,D1,20150429,000000,810,810,810,810,57366,0
ddam-D1,D1,20150504,000000,820,820,810,810,951,0
ddam-D1,D1,20150505,000000,780,809,780,809,1160,0
ddam-D1,D1,20150506,000000,780,807,780,807,8891,0
ddam-D1,D1,20150509,000000,810,810,810,810,1100,0
ddam-D1,D1,20150510,000000,830,830,820,820,1589,0
ddam-D1,D1,20150511,000000,820,820,819,820,4560,0
ddam-D1,D1,20150512,000000,819,823,791,823,24103,0
ddam-D1,D1,20150523,000000,852,852,821,849,36480,0
ddam-D1,D1,20150524,000000,804,837,804,827,10804,0
ddam-D1,D1,20150525,000000,841,841,827,831,9338,0
ddam-D1,D1,20150526,000000,827,827,813,813,4341,0
ddam-D1,D1,20150527,000000,813,833,813,833,9168,0
ddam-D1,D1,20150530,000000,838,838,838,838,8883,0
ddam-D1,D1,20150531,000000,838,838,825,825,2626,0
ddam-D1,D1,20150601,000000,855,855,850,850,24176,0
ddam-D1,D1,20150606,000000,829,829,829,829,3063,0
ddam-D1,D1,20150607,000000,829,834,829,829,9400,0
ddam-D1,D1,20150608,000000,829,829,815,815,1501,0
ddam-D1,D1,20150609,000000,793,798,793,798,3708,0
ddam-D1,D1,20150610,000000,804,827,804,806,4847,0
ddam-D1,D1,20150613,000000,804,804,804,804,1299,0
ddam-D1,D1,20150615,000000,816,827,804,827,1300,0
ddam-D1,D1,20150616,000000,809,827,809,827,550,0
ddam-D1,D1,20150617,000000,855,855,810,838,6351,0
ddam-D1,D1,20150620,000000,838,838,838,838,161,0
ddam-D1,D1,20150622,000000,838,838,838,838,1400,0
ddam-D1,D1,20150623,000000,816,816,805,807,27830,0
ddam-D1,D1,20150624,000000,806,806,806,806,10000,0
ddam-D1,D1,20150627,000000,815,827,804,827,14400,0
ddam-D1,D1,20150628,000000,827,827,818,818,850,0
ddam-D1,D1,20150629,000000,803,810,797,797,17769,0
ddam-D1,D1,20150630,000000,821,821,802,807,24217,0
ddam-D1,D1,20150701,000000,805,805,805,805,38632,0
ddam-D1,D1,20150704,000000,844,844,827,827,1030,0
ddam-D1,D1,20150705,000000,793,797,790,791,26865,0
ddam-D1,D1,20150706,000000,804,804,804,804,1900,0
ddam-D1,D1,20150707,000000,838,838,799,804,126019,0
ddam-D1,D1,20150711,000000,807,807,807,807,100,0
ddam-D1,D1,20150712,000000,815,815,815,815,6087,0
ddam-D1,D1,20150713,000000,838,848,835,846,59298,0
ddam-D1,D1,20150715,000000,848,848,815,820,28308,0
ddam-D1,D1,20150720,000000,834,874,834,874,18621,0
ddam-D1,D1,20150721,000000,884,884,862,884,29580,0
ddam-D1,D1,20150722,000000,854,872,854,872,5990,0
ddam-D1,D1,20150725,000000,854,854,821,821,25419,0
ddam-D1,D1,20150726,000000,827,827,827,827,4812,0
ddam-D1,D1,20150727,000000,821,855,821,827,14383,0
ddam-D1,D1,20150728,000000,827,855,827,855,4360,0
ddam-D1,D1,20150729,000000,879,879,879,879,200,0
ddam-D1,D1,20150801,000000,862,862,862,862,134,0
ddam-D1,D1,20150803,000000,838,845,838,838,70000,0
ddam-D1,D1,20150808,000000,815,815,804,815,5789,0
ddam-D1,D1,20150809,000000,805,838,805,838,926,0
ddam-D1,D1,20150810,000000,816,817,816,816,8613,0
ddam-D1,D1,20150817,000000,817,817,817,817,1561,0
ddam-D1,D1,20150818,000000,804,817,804,804,13357,0
ddam-D1,D1,20150819,000000,805,806,804,806,12076,0
ddam-D1,D1,20150822,000000,827,827,799,815,56023,0
ddam-D1,D1,20150823,000000,815,815,815,815,1500,0
ddam-D1,D1,20150824,000000,838,838,827,838,15645,0
ddam-D1,D1,20150825,000000,804,818,804,818,2190,0
ddam-D1,D1,20150826,000000,792,804,781,781,31298,0
ddam-D1,D1,20150829,000000,804,848,804,848,21543,0
ddam-D1,D1,20150830,000000,848,848,848,848,670,0
ddam-D1,D1,20150902,000000,787,787,787,787,480,0
ddam-D1,D1,20150908,000000,814,814,814,814,100,0
ddam-D1,D1,20150913,000000,814,827,814,827,910,0
ddam-D1,D1,20150914,000000,793,827,792,827,27715,0
ddam-D1,D1,20150915,000000,810,810,810,810,1150,0
ddam-D1,D1,20150916,000000,810,810,810,810,201,0
ddam-D1,D1,20150919,000000,804,804,804,804,200,0
ddam-D1,D1,20150920,000000,776,776,776,776,17000,0
ddam-D1,D1,20150921,000000,776,804,776,804,9300,0
ddam-D1,D1,20150922,000000,813,813,813,813,8700,0
ddam-D1,D1,20150923,000000,813,832,779,832,50707,0
ddam-D1,D1,20150926,000000,804,804,792,804,20321,0
ddam-D1,D1,20150927,000000,776,832,776,832,1000,0
ddam-D1,D1,20150928,000000,804,804,804,804,1201,0
ddam-D1,D1,20150930,000000,802,819,802,819,7540,0
ddam-D1,D1,20151004,000000,781,791,781,791,8168,0
ddam-D1,D1,20151005,000000,827,827,827,827,725,0
ddam-D1,D1,20151006,000000,787,787,787,787,1625,0
ddam-D1,D1,20151007,000000,823,823,820,821,80767,0
ddam-D1,D1,20151010,000000,832,833,829,833,12641,0
ddam-D1,D1,20151011,000000,804,804,804,804,50572,0
ddam-D1,D1,20151013,000000,804,829,804,815,1257,0
ddam-D1,D1,20151014,000000,804,804,769,769,68528,0
ddam-D1,D1,20151017,000000,772,792,768,768,63892,0
ddam-D1,D1,20151018,000000,768,776,750,776,20865,0
ddam-D1,D1,20151019,000000,785,785,784,784,2000,0
ddam-D1,D1,20151020,000000,735,752,733,733,23751,0
ddam-D1,D1,20151114,000000,722,722,722,722,2223,0
ddam-D1,D1,20151115,000000,721,721,721,721,300,0
ddam-D1,D1,20151118,000000,721,721,721,721,480,0
ddam-D1,D1,20151121,000000,721,721,721,721,100,0
ddam-D1,D1,20151228,000000,721,721,721,721,100,0
ddam-D1,D1,20160105,000000,721,721,721,721,760,0
ddam-D1,D1,20160106,000000,720,720,720,720,4000,0
ddam-D1,D1,20160119,000000,718,718,718,718,978,0
ddam-D1,D1,20160120,000000,718,718,718,718,3000,0
ddam-D1,D1,20160123,000000,717,776,717,729,502288,0
ddam-D1,D1,20160124,000000,724,740,724,738,141686,0
ddam-D1,D1,20160125,000000,755,771,755,771,409921,0
ddam-D1,D1,20160126,000000,803,803,773,777,165782,0
ddam-D1,D1,20160127,000000,776,776,749,749,85684,0
ddam-D1,D1,20160130,000000,720,746,720,720,75224,0
ddam-D1,D1,20160131,000000,720,736,720,722,10450,0
ddam-D1,D1,20160201,000000,723,746,723,725,67506,0
ddam-D1,D1,20160202,000000,769,769,724,746,90728,0
ddam-D1,D1,20160203,000000,763,763,714,719,31956,0
ddam-D1,D1,20160206,000000,723,743,716,717,28938,0
ddam-D1,D1,20160207,000000,717,729,712,717,45053,0
ddam-D1,D1,20160208,000000,718,732,707,717,80117,0
ddam-D1,D1,20160209,000000,718,736,718,727,110598,0
ddam-D1,D1,20160210,000000,732,732,693,713,40958,0
ddam-D1,D1,20160213,000000,729,734,692,713,62688,0
ddam-D1,D1,20160214,000000,712,712,690,692,29909,0
ddam-D1,D1,20160215,000000,694,712,688,700,59753,0
ddam-D1,D1,20160216,000000,689,701,674,677,41482,0
ddam-D1,D1,20160217,000000,698,698,664,672,10274,0
ddam-D1,D1,20160220,000000,662,662,659,659,23577,0
ddam-D1,D1,20160221,000000,650,650,650,650,3790,0
ddam-D1,D1,20160222,000000,649,649,649,649,14361,0
ddam-D1,D1,20160223,000000,643,643,643,643,20244,0
ddam-D1,D1,20160224,000000,635,635,635,635,35023,0
ddam-D1,D1,20160227,000000,622,641,622,623,36715,0
ddam-D1,D1,20160228,000000,623,642,621,626,97543,0
ddam-D1,D1,20160229,000000,620,641,612,632,60618,0
ddam-D1,D1,20160301,000000,646,658,646,658,56386,0
ddam-D1,D1,20160302,000000,676,676,658,676,182378,0
ddam-D1,D1,20160328,000000,609,639,609,639,147017,0
ddam-D1,D1,20160329,000000,663,663,632,663,49094,0
ddam-D1,D1,20160330,000000,677,679,656,679,77661,0
ddam-D1,D1,20160402,000000,700,700,655,655,37264,0
ddam-D1,D1,20160403,000000,646,688,646,661,47678,0
ddam-D1,D1,20160404,000000,640,656,640,651,26792,0
ddam-D1,D1,20160405,000000,638,666,638,666,4745,0
ddam-D1,D1,20160406,000000,638,640,631,631,107954,0
ddam-D1,D1,20160409,000000,664,664,616,635,12161,0
ddam-D1,D1,20160410,000000,637,643,627,632,67402,0
ddam-D1,D1,20160411,000000,643,643,635,639,23580,0
ddam-D1,D1,20160412,000000,638,641,635,635,11300,0
ddam-D1,D1,20160413,000000,643,643,620,621,64889,0
ddam-D1,D1,20160416,000000,630,630,614,625,4909,0
ddam-D1,D1,20160417,000000,627,627,599,614,9824,0
ddam-D1,D1,20160418,000000,632,632,624,629,14199,0
ddam-D1,D1,20160419,000000,609,632,606,632,46879,0
ddam-D1,D1,20160420,000000,632,632,605,606,42100,0
ddam-D1,D1,20160423,000000,607,630,607,607,12635,0
ddam-D1,D1,20160424,000000,624,626,623,626,24300,0
ddam-D1,D1,20160425,000000,609,629,605,625,37906,0
ddam-D1,D1,20160426,000000,618,618,605,618,13766,0
ddam-D1,D1,20160427,000000,620,620,606,606,13924,0
ddam-D1,D1,20160430,000000,606,608,599,600,43138,0
ddam-D1,D1,20160501,000000,597,642,597,642,382200,0
ddam-D1,D1,20160502,000000,638,638,600,613,74437,0
ddam-D1,D1,20160503,000000,610,643,610,622,197591,0
ddam-D1,D1,20160504,000000,610,617,610,612,58100,0
ddam-D1,D1,20160507,000000,620,620,610,610,14598,0
ddam-D1,D1,20160508,000000,608,613,590,590,128140,0
ddam-D1,D1,20160509,000000,591,591,589,591,22115,0
ddam-D1,D1,20160518,000000,587,602,562,570,32467,0
ddam-D1,D1,20160521,000000,575,580,566,572,35952,0
ddam-D1,D1,20160529,000000,564,579,564,579,58358,0
ddam-D1,D1,20160530,000000,574,587,574,574,44048,0
ddam-D1,D1,20160531,000000,564,586,564,568,24251,0
ddam-D1,D1,20160601,000000,544,574,544,557,2128,0
ddam-D1,D1,20160605,000000,574,574,546,547,21875,0
ddam-D1,D1,20160606,000000,540,596,539,574,167952,0
ddam-D1,D1,20160607,000000,575,584,551,551,16570,0
ddam-D1,D1,20160608,000000,540,586,540,586,145138,0
ddam-D1,D1,20160611,000000,613,613,612,613,103771,0
ddam-D1,D1,20160612,000000,619,643,609,643,67589,0
ddam-D1,D1,20160613,000000,636,643,632,643,23489,0
ddam-D1,D1,20160614,000000,625,625,615,615,22298,0
ddam-D1,D1,20160615,000000,610,643,609,641,54397,0
ddam-D1,D1,20160618,000000,612,643,612,643,2200,0
ddam-D1,D1,20160619,000000,626,636,626,626,12130,0
ddam-D1,D1,20160620,000000,612,620,601,620,4840,0
ddam-D1,D1,20160621,000000,620,632,601,632,10530,0
ddam-D1,D1,20160622,000000,602,632,602,632,35606,0
ddam-D1,D1,20160625,000000,637,637,636,636,779,0
ddam-D1,D1,20160626,000000,601,603,592,592,95796,0
ddam-D1,D1,20160628,000000,621,621,578,613,2582,0
ddam-D1,D1,20160629,000000,586,586,575,586,15064,0
ddam-D1,D1,20160702,000000,574,574,572,572,14133,0
ddam-D1,D1,20160703,000000,572,587,571,587,15024,0
ddam-D1,D1,20160704,000000,575,575,565,565,23606,0
ddam-D1,D1,20160705,000000,557,557,557,557,1200,0
ddam-D1,D1,20160709,000000,559,581,559,581,3154,0
ddam-D1,D1,20160710,000000,581,581,563,563,2500,0
ddam-D1,D1,20160711,000000,563,563,552,552,48200,0
ddam-D1,D1,20160712,000000,562,562,541,541,20000,0
ddam-D1,D1,20160713,000000,540,573,539,557,7993,0
ddam-D1,D1,20160717,000000,551,573,551,551,18560,0
ddam-D1,D1,20160718,000000,574,589,573,589,58213,0
ddam-D1,D1,20160719,000000,573,604,573,604,36520,0
ddam-D1,D1,20160720,000000,608,615,608,615,102041,0
ddam-D1,D1,20160723,000000,643,643,597,620,45735,0
ddam-D1,D1,20160724,000000,603,651,597,651,106152,0
ddam-D1,D1,20160725,000000,655,670,655,670,99390,0
ddam-D1,D1,20160726,000000,658,702,636,702,540900,0
ddam-D1,D1,20160727,000000,716,717,716,717,110029,0
ddam-D1,D1,20160731,000000,744,753,683,700,479659,0
ddam-D1,D1,20160801,000000,771,779,761,779,343359,0
ddam-D1,D1,20160802,000000,817,817,806,817,246119,0
ddam-D1,D1,20160803,000000,858,858,850,856,70667,0
ddam-D1,D1,20160806,000000,884,893,857,887,140415,0
ddam-D1,D1,20160807,000000,895,895,842,842,131303,0
ddam-D1,D1,20160808,000000,800,800,800,800,3369,0
ddam-D1,D1,20160809,000000,798,798,798,798,7250,0
ddam-D1,D1,20160810,000000,794,794,794,794,15000,0
ddam-D1,D1,20160813,000000,785,785,785,785,6200,0
ddam-D1,D1,20160814,000000,782,782,782,782,8200,0
ddam-D1,D1,20160815,000000,777,777,777,777,6300,0
ddam-D1,D1,20160816,000000,774,774,774,774,5901,0
ddam-D1,D1,20160817,000000,770,770,770,770,5000,0
ddam-D1,D1,20160820,000000,768,768,768,768,1185,0
ddam-D1,D1,20160821,000000,767,767,767,767,4544,0
ddam-D1,D1,20160822,000000,764,764,764,764,4242,0
ddam-D1,D1,20160823,000000,762,762,762,762,2474,0
ddam-D1,D1,20160824,000000,761,761,761,761,6385,0
ddam-D1,D1,20160827,000000,757,757,757,757,3299,0
ddam-D1,D1,20160828,000000,756,756,756,756,72894,0
ddam-D1,D1,20160829,000000,718,794,718,780,1133487,0
ddam-D1,D1,20160830,000000,769,784,721,753,184800,0
ddam-D1,D1,20160831,000000,757,757,700,757,75834,0
ddam-D1,D1,20160903,000000,742,742,689,710,37514,0
ddam-D1,D1,20160904,000000,683,717,676,694,113790,0
ddam-D1,D1,20160905,000000,655,706,650,650,249862,0
ddam-D1,D1,20160906,000000,650,687,650,687,134464,0
ddam-D1,D1,20160907,000000,707,707,707,707,103930,0
ddam-D1,D1,20160910,000000,742,743,677,743,157898,0
ddam-D1,D1,20160911,000000,769,769,702,702,93111,0
ddam-D1,D1,20160913,000000,698,713,698,698,58300,0
ddam-D1,D1,20160914,000000,683,683,674,674,191117,0
